0.3,3.3
-9.29515165483,9.6514286148
-9.61074119691,10.5217359004
-9.63401173737,10.7767103119
-9.51716250045,10.7875470285
-9.56357289733,10.9188976403
-9.39395241982,9.14935356804
-10.2409514712,9.07032536826
-8.56944429292,13.3057647022
-9.85658135098,8.44979498359
-9.37001439962,12.9550325994
-8.78506495001,12.3894367961
-11.3270206592,7.43061837971
-10.454843164,9.18177275278
-10.7712972099,10.2521643193
-9.11423124674,11.9714006128
-10.7459516845,9.46128461624
-9.99800059576,9.7093285844
-10.8904255358,9.51652987324
-12.409410431,8.14326193348
-10.5439378808,8.7375948596
-10.9591233249,8.81776905308
-9.67953127082,10.8003745483
-10.1976699602,12.2918710038
-11.1140206189,9.46805638031
-11.2333829631,6.13397158008
-11.2120601,8.16819400426
-9.83545217481,11.1648048411
-9.4856156354,9.70065010397
-10.1341471897,8.51988429839
-10.1523238009,8.04587756218
-10.9390208356,6.99402557171
-8.42379561789,10.2005166754
-9.1172021772,10.8060800478
-10.5070786961,9.85554420232
-10.7375342047,8.58548780732
-10.9980648558,10.0271019214
-9.07041303286,10.2313703617
-9.9583213965,10.1468048943
-11.3031203829,8.62745316445
-9.70367572453,9.33628146493
-10.8198601754,8.04786912356
-9.24638870674,10.5934434449
-10.1686838218,9.82743343751
-9.39387425623,9.68395176002
-8.94105589204,8.92319247825
-9.97609044058,9.44693377458
-9.48014202339,9.41325774566
-10.1552194646,11.5594212536
-10.2577985448,10.0571130822
-9.06165178212,11.1772358223
-9.55019098465,10.9364781812
-11.0063003314,8.10911721896
-9.48988884956,9.36244143176
-10.0693049571,9.65052306118
-11.043456904,9.69110610855
-9.1860842194,12.5948268987
-10.0239993691,10.1335327214
-9.33492367438,10.7548125806
-10.2197742699,11.3553861614
-10.7885386848,9.91149235499
-9.06253188663,10.5484023175
-10.2191880569,9.72601950995
-8.88129049712,11.5912305727
-9.08398444723,9.54719581545
-11.7594091387,6.71150836212
-10.3795991563,10.6552104964
-10.8130243522,8.14117075242
-9.46581116196,9.19486164141
-9.49415947482,10.6388098904
-13.0481079081,8.40405049703
-11.4518391675,11.4768776287
-10.2069896557,9.98663277607
-9.09509662849,11.0766092899
-9.69540203157,11.8523506003
-8.51897445229,9.36034752335
-8.14574594831,13.0436774038
-9.55176983536,13.7541109953
-10.5416868003,9.70418367023
-12.1010235233,6.68890959563
-11.3886666636,7.94786542892
-8.82897219807,13.3121376527
-10.6277516007,7.51982619097
-11.7005045965,7.5221495925
-9.5189567975,10.6762603325
-10.1014921682,6.91016506589
-10.5759839597,9.60770886568
-9.4357879555,10.0135406742
-10.7956286345,7.00841650344
-10.8440302378,7.15466941333
-9.82076838553,9.97314124051
-11.0657673816,10.8752964847
-9.11255354141,11.0279362423
-10.4890958723,9.60957383709
-9.3944229515,11.7766592071
-10.8286980694,8.80746378099
-9.98240600125,8.85475596955
-9.94364081359,9.30216503679
-8.90988369811,10.7477391917
-10.3300303483,8.36942295115
-10.7198394385,7.32067068751
-11.3554239593,8.02267972979
-8.90090536793,13.5090634829
-9.70637911796,10.8550182985
-11.6178382603,7.48962644023
-9.28728657417,10.1050130781
-8.708269881,10.7330399222
-8.36650226613,8.94632499856
-8.58961322396,10.3353984128
-11.0954860799,10.0210504308
-10.1895399838,12.3616690841
-10.0967965169,8.71036776672
-10.7387464099,9.09216818747
-9.85841514474,10.6739925297
-10.4612405688,6.74987125417
-11.337914018,9.76277477738
-9.24732685598,11.5550528977
-10.9027177074,7.75271552778
-9.52682876685,10.2378750706
-8.48052372463,12.6580615137
-10.0904708116,9.25686669825
-9.42434448815,12.486576595
-10.070628295,10.8307406035
-9.90633372346,10.4311223426
-10.0602242778,8.26977370405
-11.6772054057,6.76512551335
-10.4734012457,9.11086418539
-11.5148040519,8.26966881871
-10.5507103253,10.7595557413
-9.50257759569,10.1604200174
-9.72360487742,11.1045489205
-11.2978161347,6.28483302785
-9.47525171315,10.0580322371
-11.9464329611,10.5640089578
-10.2182939059,9.9391863295
-11.4430757871,9.72834559511
-10.1276670659,9.61893468372
-9.82393761632,11.0805768835
-10.17148315,7.77874651658
-9.12503639385,11.1388680026
-9.82907363577,10.5055408066
-10.0836777813,11.4249974599
-10.4219738215,10.4216935547
-9.78094384759,11.9011627354
-9.18988474518,9.8349838242
-10.6093081982,12.7628329821
-9.07175273503,11.5397329452
-10.6041237443,9.07093486792
-9.86951608325,11.5625335287
-9.78133273416,10.8568460352
-9.54756859776,11.9730198675
-8.81975923143,12.0717582949
-9.03482200074,12.7494230655
-10.8670435639,7.51838058081
-11.6007359007,7.41531411568
-10.9029587672,11.1839942895
-9.80727041208,9.67281357978
-10.5024120183,11.2065203429
-9.33913056498,11.1174099827
-10.5564273603,7.00443409927
-9.63208259334,11.1694385776
-9.94943107955,9.73646700806
-10.0398424132,10.1642347579
-9.48139641129,10.6813094588
-10.4412375609,9.10591340163
-10.6997609859,9.0331446863
-9.5735857129,11.3694863176
-11.2476282701,8.21141885164
-10.7163731329,11.1183462676
-10.1072196341,8.65044247887
-10.6476006093,10.1301390966
-10.3822313138,9.76179782955
-11.2357475,10.8247077521
-9.65889573815,10.8583400018
-10.9000076709,6.84683650941
-9.04988183904,11.2641695064
-9.37167248635,9.63209321357
-10.1736456756,9.57993123141
-8.62320693218,11.6684381049
-10.1688048857,10.035321617
-10.2731951172,10.6476606122
-10.7834056599,7.30590343207
-10.1398446096,10.9483719123
-9.7103385535,11.9443223589
-11.2720468221,8.70073560992
-7.83553488637,11.5520357261
-10.8316813229,9.55198898222
-11.42025354,8.90323296204
-9.03843305988,10.8365047685
-9.70623837911,10.7727807995
-10.2049688604,10.1447659885
-10.6176036286,10.2192103658
-9.34740765232,10.2100984179
-9.68860183752,9.67127663523
-10.381677685,7.92047838693
-11.2043403612,7.77152895937
-9.80271343372,10.3460389647
-9.77084266468,10.0631562011
-10.2948181734,9.99485269916
-10.3855392678,9.82448140506
-9.29605824361,11.4704718407
-8.79898460973,11.0242527353
-10.2999242842,9.41128307836
-9.80938825266,9.65968837457
-10.7297929659,10.2053973243
-10.9934755551,8.3034920855
-9.03006722388,10.3191822129
-9.49357513813,10.3771649038
-10.0215974438,10.0925857594
-9.76144369113,11.2665385318
-10.2267106776,9.27996541408
-10.3028048216,9.99480308129
-10.5728061256,9.65992724445
-7.57876396383,12.9697501238
-10.9724091822,10.5979781029
-8.561845705,13.0277832347
-9.47562835641,9.02594180554
-10.5325702371,8.78505797424
-11.1400471846,7.88395902274
-9.96615229627,10.9829163616
-9.64508457947,8.10011590015
-11.2798488268,8.75880648619
-9.42050498676,11.8948097343
-9.34817560776,11.2905761152
-9.16108250807,11.8444629293
-9.97814887465,6.83851786123
-8.51994887026,11.4152028197
-9.36715177098,9.50647798643
-9.75104318248,9.32041295098
-10.7956458332,9.4428004211
-9.78031336731,12.2928088936
-8.6325621063,10.5551478839
-9.72340381919,9.26235586835
-9.99164924965,8.45874554038
-10.0957694739,8.90968279029
-11.3383646427,8.31952162029
-11.1495684689,7.41709699717
-10.3438948169,10.8452792702
-8.43475916683,10.3037316628
-10.281982968,11.2295121351
-10.2181090279,7.42488766814
-10.5095927929,9.14682618783
-11.535591658,8.86537828245
-9.76130022478,8.69215622451
-8.49541186403,11.1009618202
-11.1820336856,10.3459140433
-9.40225408349,9.93130361309
-10.0697125309,9.42193114894
-9.77834726246,11.9539554309
-11.8944313885,5.81080916134
-10.9414707633,9.48596971218
-10.4179617581,6.95851505411
-10.410786272,9.22636859654
-11.2779172218,9.78045489918
-9.71891893655,9.57069164813
-9.44243501228,12.5928852343
-10.8818119095,10.8280691274
-9.94987515017,9.96826041827
-9.52762171397,11.1837393247
-9.21534559063,12.800542613
-11.2961898091,10.2174275002
-10.727255518,8.29653543901
-11.0312560982,8.86109079196
-9.43101412976,11.4616460793
-9.20875773798,10.3253322458
-10.1180366788,11.1328604482
-10.6523728599,9.83841571183
-10.3078262978,10.6269086228
-8.77833120642,13.1211297933
-9.8148332873,9.36515187346
-10.1654044348,9.82910150868
-9.67050650055,11.9936139971
-8.34185287533,11.0160292217
-10.9508152704,8.03447137544
-9.71915036051,10.1114143615
-10.9723040722,10.7070060539
-12.1314569773,6.72821320337
-11.2983287392,8.66663884026
-11.0423926465,8.74696521943
-9.98042459172,11.200719154
-8.48605017472,10.6653385115
-10.4628380111,10.3195016047
-10.5427012204,7.24207615603
-10.5807425349,10.3970054973
-11.5359986791,9.68131724203
-10.0448033236,10.1545560803
-10.0428217918,10.6265307538
-9.93445874077,9.09710932126
-9.86838737864,10.6643908568
-8.685448371,13.096214121
-9.4802323781,9.21003119999
-9.85975101019,8.72271987562
-9.90230716628,8.2648033906
-10.2471883707,11.708976345
-9.29265545551,10.5505466819
-9.43054119367,8.77356353906
-10.1747732395,10.7549656816
-9.80058825089,10.2682859985
-9.55187325149,10.6288907362
